Date;PX_LAST;Returns;PX_OPEN;PX_HIGH;PX_LOW;VOLUME;VWAP;VIX;PX_ASK;PX_BID;SPREAD;HIST_CALL_IMP_VOL;VOLATILITY_30D;VOLATILITY_60D;VOLATILITY_90D;Mkt-RF;SMB;HML;RMW;CMA;RF;Price Earnings Ratio (P/E);BEst P/E Ratio;Price/Cash Flow
16.08.2023;176.57;-0.004959143;177.130;178.540;176.500;46964857;177.416;16.78;176.56;176.55;0.01;20.804;19.731;18.119;19.135;-0.81;-0.48;-0.13;0.38;0.02;0.02;29.68;29.16;24.75
17.08.2023;174;-0.014555134;177.140;177.505;173.480;66062882;174.5853;17.89;173.99;173.97;0.02;21.741;20.029;18.096;19.266;-0.87;-0.17;0.49;0.48;0.16;0.02;29.24;28.73;24.39
18.08.2023;174.49;0.002816092;172.300;175.100;171.960;61172150;173.8586;17.3;174.5;174.49;0.01;22.339;19.956;18.101;19.247;0.04;0.41;-0.22;0.07;-0.11;0.02;29.33;28.77;24.46
21.08.2023;175.84;0.007736833;175.070;176.130;173.735;46311879;175.2579;17.13;175.82;175.8;0.02;21.084;20.197;18.119;18.446;0.64;-0.87;-0.6;0.19;-0.88;0.02;29.55;29.01;24.65
22.08.2023;177.23;0.007904914;177.060;177.680;176.250;42084245;177.0186;16.97;177.24;177.21;0.03;21.187;20.144;17.956;18.48;-0.32;-0.02;-1.04;-0.33;-0.21;0.02;29.79;29.24;24.84
23.08.2023;181.12;0.02194888;178.520;181.550;178.325;52722752;180.6609;15.98;181.17;181.14;0.03;20.464;21.325;18.391;18.822;1.08;-0.22;-0.11;-0.38;-0.25;0.02;30.44;29.88;25.39
24.08.2023;176.38;-0.026170495;180.674;181.104;176.010;54945798;177.6248;17.2;176.33;176.31;0.02;22.194;22.556;19.238;19.367;-1.43;0.01;0.62;0.51;0.4;0.02;29.64;29.1;24.72
25.08.2023;178.61;0.012643157;177.380;179.150;175.820;51449594;177.9129;15.68;178.61;178.6;0.01;21.118;22.22;19.126;19.445;0.65;-0.23;-0.57;-0.35;-0.17;0.02;30.02;29.46;25.04
28.08.2023;180.19;0.008846089;180.090;180.590;178.545;43820697;179.6675;15.08;180.22;180.21;0.01;20.35;22.49;19.191;19.46;0.63;0.09;0.41;0.26;0.03;0.02;30.28;29.72;25.26
29.08.2023;184.12;0.021810311;179.695;184.900;179.500;53003948;183.2967;14.45;184.13;184.12;0.01;19.774;23.462;19.65;19.688;1.5;-0.08;-0.11;-0.04;-0.44;0.02;30.94;30.37;25.81
30.08.2023;187.65;0.019172279;184.940;187.850;184.740;60813888;186.9444;13.88;187.68;187.67;0.01;19.341;24.135;20.024;19.921;0.41;0.09;-0.46;-0.42;-0.03;0.02;31.54;30.95;26.3
31.08.2023;187.87;0.001172395;187.840;189.120;187.480;60794467;188.1506;13.57;187.89;187.87;0.02;19.081;24.089;19.94;19.832;-0.08;-0.19;0.22;0.07;-0.26;0.02;31.57;30.98;26.33
01.09.2023;189.46;0.008463299;189.485;189.920;188.280;45766503;189.0526;13.09;189.48;189.47;0.01;18.45;24.202;19.768;19.864;0.26;0.84;0.58;-0.03;-0.2;0.021;31.84;31.24;26.56
05.09.2023;189.7;0.001266758;188.280;189.980;187.610;45280027;189.1138;14.01;189.7;189.68;0.02;18.695;24.158;19.766;19.335;-0.54;-1.58;-0.86;-0.3;-0.47;0.021;31.88;31.28;26.59
06.09.2023;182.91;-0.035793358;188.400;188.850;181.470;81755816;183.7833;14.45;182.91;182.88;0.03;20.626;26.35;21.003;20.353;-0.71;0.01;-0.18;-0.45;0.1;0.021;30.74;30.16;25.64
07.09.2023;177.56;-0.029249358;175.180;178.210;173.540;112488803;176.734;14.4;177.56;177.55;0.01;22.557;27.592;21.9;21.011;-0.4;-0.69;0.03;-0.2;0.02;0.021;29.84;29.28;24.89
08.09.2023;178.18;0.003491777;178.350;180.239;177.790;65602066;179.0534;13.84;178.19;178.18;0.01;21.162;27.203;21.9;20.984;0.12;-0.51;0.4;0.28;0.01;0.021;29.95;29.38;24.98
11.09.2023;179.36;0.006622517;180.070;180.300;177.340;58953052;178.8479;13.8;179.39;179.38;0.01;20.516;27.298;21.812;20.972;0.66;-0.47;-0.54;-0.49;-0.33;0.021;30.14;29.57;25.14
